ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,term_deposit
19770,36,management,2,tertiary,0,162,1,0,8,aug,75,2,-1,0,0
19771,52,blue-collar,2,secondary,0,409,0,0,8,aug,137,2,-1,0,0
19772,41,technician,2,secondary,0,2123,0,0,8,aug,130,2,-1,0,0
19773,52,blue-collar,2,secondary,0,900,0,0,8,aug,117,2,-1,0,0
19774,34,technician,1,secondary,0,161,0,1,8,aug,61,2,-1,0,0
19775,55,retired,2,primary,0,2325,1,1,8,aug,87,7,-1,0,0
19776,32,technician,2,secondary,0,9608,0,0,8,aug,114,4,-1,0,0
19777,34,management,2,tertiary,1,38,0,0,8,aug,52,11,-1,0,0
19778,50,blue-collar,2,primary,0,-98,0,1,8,aug,550,2,-1,0,0
19779,45,blue-collar,2,secondary,0,162,0,0,8,aug,130,2,-1,0,0
19780,31,management,1,tertiary,0,30,0,0,8,aug,161,2,-1,0,0
19781,32,technician,2,secondary,0,3333,0,0,8,aug,50,4,-1,0,0
19782,31,technician,2,secondary,0,659,1,0,8,aug,135,2,-1,0,0
19783,57,services,2,primary,0,2893,0,0,8,aug,207,2,-1,0,0
19784,53,services,2,tertiary,0,-3,0,0,8,aug,133,2,-1,0,0
19785,32,management,1,tertiary,0,0,0,0,8,aug,282,4,-1,0,0
19786,56,management,0,tertiary,0,66721,0,0,8,aug,442,2,-1,0,0
19787,31,blue-collar,2,secondary,0,379,0,0,8,aug,299,5,-1,0,0
19788,31,management,1,tertiary,0,2978,1,0,8,aug,146,2,-1,0,0
19789,51,blue-collar,2,primary,0,872,0,0,8,aug,82,2,-1,0,0
19790,32,technician,1,tertiary,0,5204,0,0,8,aug,31,2,-1,0,0
19791,41,technician,1,secondary,0,413,1,1,8,aug,292,2,-1,0,0
19792,60,housemaid,2,secondary,0,1361,0,0,8,aug,161,2,-1,0,0
19793,32,management,2,tertiary,0,1388,0,0,8,aug,161,6,-1,0,0
19794,47,unemployed,2,secondary,0,1108,0,0,8,aug,169,2,-1,0,0
19795,52,blue-collar,2,secondary,0,1493,0,0,8,aug,94,2,-1,0,0
19796,42,entrepreneur,2,tertiary,0,42045,0,0,8,aug,205,2,-1,0,0
19797,38,unemployed,2,secondary,0,5177,0,0,8,aug,102,2,-1,0,0
19798,33,management,2,tertiary,0,2071,0,0,8,aug,106,2,-1,0,0
19799,53,technician,2,tertiary,0,3177,0,0,8,aug,92,2,-1,0,0
19800,31,technician,1,tertiary,0,6,0,0,8,aug,243,2,-1,0,0
19801,57,blue-collar,2,unknown,0,1463,0,0,8,aug,163,2,-1,0,0
19802,60,retired,2,secondary,0,345,1,1,8,aug,129,6,-1,0,0
19803,33,technician,2,secondary,0,-163,1,1,8,aug,502,2,-1,0,0
19804,47,technician,0,secondary,0,84,0,0,8,aug,49,2,-1,0,0
19805,34,management,2,tertiary,0,-218,1,0,8,aug,126,2,-1,0,0
19806,50,blue-collar,2,primary,0,1064,1,0,8,aug,31,2,-1,0,0
19807,34,technician,1,tertiary,0,370,1,0,8,aug,155,2,-1,0,0
19808,33,technician,1,secondary,0,5833,1,0,8,aug,93,2,-1,0,0
19809,48,entrepreneur,2,tertiary,0,0,0,1,8,aug,85,9,-1,0,0
19810,47,management,2,tertiary,0,902,0,0,8,aug,75,3,-1,0,0
19811,37,technician,2,secondary,0,180,0,0,8,aug,215,2,-1,0,0
19812,41,management,2,tertiary,0,881,0,0,8,aug,75,2,-1,0,0
19813,36,management,0,tertiary,0,8119,0,1,8,aug,118,2,-1,0,0
19814,33,management,1,tertiary,0,1909,0,0,8,aug,191,2,-1,0,0
19815,35,management,2,secondary,0,674,0,0,8,aug,87,2,-1,0,0
19816,30,technician,1,tertiary,0,2427,0,0,8,aug,261,2,-1,0,0
19817,31,entrepreneur,2,tertiary,0,1216,0,0,8,aug,150,4,-1,0,0
19818,40,technician,2,secondary,0,581,1,0,8,aug,258,2,-1,0,0
19819,37,technician,2,secondary,0,630,0,0,8,aug,241,6,-1,0,0
19820,33,management,2,tertiary,0,530,1,0,8,aug,94,2,-1,0,0
19821,49,admin.,2,secondary,0,2116,0,0,8,aug,109,3,-1,0,0
19822,52,management,2,tertiary,0,1209,0,0,8,aug,97,4,-1,0,0
19823,31,technician,2,tertiary,0,1503,1,1,8,aug,257,2,-1,0,0
19824,47,services,2,secondary,0,405,0,1,8,aug,994,2,-1,0,1
19825,50,services,2,primary,0,1903,0,0,8,aug,175,2,-1,0,0
19826,30,technician,1,secondary,0,958,0,0,8,aug,112,2,-1,0,0
19827,36,management,2,tertiary,0,369,0,0,8,aug,75,2,-1,0,0
19828,46,management,2,tertiary,0,1808,0,0,8,aug,172,2,-1,0,0
19829,46,technician,2,secondary,0,1975,1,0,8,aug,41,2,-1,0,0
19830,47,management,2,secondary,0,7,0,0,8,aug,53,2,-1,0,0
19831,57,unknown,2,primary,0,900,0,0,8,aug,169,4,-1,0,0
19832,39,management,2,tertiary,0,3590,0,0,8,aug,198,2,-1,0,0
19833,32,management,2,tertiary,0,500,0,0,8,aug,151,4,-1,0,0
19834,35,management,2,tertiary,0,82,0,0,8,aug,507,4,-1,0,1
19835,41,self-employed,2,secondary,0,0,0,0,8,aug,197,2,-1,0,0
19836,35,management,1,tertiary,0,181,1,0,8,aug,130,4,-1,0,0
19837,52,blue-collar,2,secondary,0,331,0,0,8,aug,84,4,-1,0,0
19838,37,management,2,tertiary,0,578,1,0,8,aug,401,4,-1,0,0
19839,42,self-employed,2,tertiary,0,0,0,0,8,aug,118,6,-1,0,0
19840,47,blue-collar,2,secondary,0,8229,0,0,8,aug,784,2,-1,0,1
19841,46,self-employed,2,primary,0,107,1,0,8,aug,109,6,-1,0,0
19842,32,management,0,tertiary,0,5550,1,0,8,aug,89,4,-1,0,0
19843,52,housemaid,2,primary,0,135,0,0,8,aug,172,9,-1,0,0
19844,34,management,2,tertiary,0,1352,0,0,8,aug,265,2,-1,0,0
19845,31,technician,2,secondary,0,172,0,0,8,aug,151,2,-1,0,0
19846,33,management,2,tertiary,0,1585,0,0,8,aug,183,2,-1,0,0
19847,33,management,1,tertiary,0,238,0,0,8,aug,80,2,-1,0,0
19848,33,technician,1,secondary,0,671,0,0,8,aug,45,2,-1,0,0
19849,35,management,1,tertiary,0,2975,0,0,8,aug,249,2,-1,0,0
19850,34,management,2,tertiary,0,101,0,0,8,aug,472,2,-1,0,0
19851,34,management,0,tertiary,0,221,0,0,8,aug,150,2,-1,0,0
19852,50,entrepreneur,2,secondary,0,2731,0,0,8,aug,111,2,-1,0,0
19853,30,technician,1,secondary,0,224,1,0,8,aug,298,2,-1,0,0
19854,38,management,2,tertiary,0,328,0,0,8,aug,230,2,-1,0,0
19855,32,technician,1,tertiary,0,1150,0,0,8,aug,31,2,-1,0,0
19856,55,management,2,tertiary,0,6880,0,0,8,aug,353,2,-1,0,0
19857,44,management,1,tertiary,0,1424,1,0,8,aug,201,2,-1,0,0
19858,52,unemployed,2,secondary,0,2142,0,0,8,aug,104,2,-1,0,0
19859,52,technician,2,secondary,0,172,1,1,8,aug,75,2,-1,0,0
19860,59,blue-collar,2,secondary,0,12928,0,0,8,aug,66,2,-1,0,0
19861,31,technician,2,tertiary,0,311,0,1,8,aug,385,2,-1,0,0
19862,60,technician,1,tertiary,0,2934,0,0,8,aug,233,2,-1,0,0
19863,37,management,2,tertiary,0,3288,0,0,8,aug,124,2,-1,0,0
19864,60,blue-collar,2,secondary,0,1433,0,0,8,aug,124,4,-1,0,0
19865,47,blue-collar,2,primary,0,17,0,0,8,aug,121,2,-1,0,0
19866,57,admin.,2,primary,0,853,1,0,8,aug,86,4,-1,0,0
19867,39,self-employed,0,tertiary,0,0,0,0,8,aug,34,2,-1,0,0
19868,30,management,2,tertiary,0,105,0,0,8,aug,112,2,-1,0,0
19869,43,management,2,tertiary,0,6,0,0,8,aug,324,2,-1,0,0
19870,47,unknown,2,secondary,0,74,0,0,8,aug,88,2,-1,0,0
19871,45,technician,2,secondary,0,581,0,0,8,aug,156,2,-1,0,0
19872,41,technician,2,secondary,0,187,0,0,8,aug,387,2,-1,0,0
19873,39,management,2,tertiary,0,947,0,0,8,aug,124,2,-1,0,0
19874,38,management,2,tertiary,0,179,0,0,8,aug,317,4,-1,0,1
19875,51,entrepreneur,2,primary,0,805,1,0,8,aug,132,4,-1,0,0
19876,58,retired,2,primary,0,-257,1,1,8,aug,163,2,-1,0,0
19877,53,unemployed,0,tertiary,0,0,1,1,8,aug,140,2,-1,0,0
19878,49,entrepreneur,2,primary,0,10772,0,0,8,aug,89,2,-1,0,0
19879,41,technician,2,tertiary,0,6961,0,0,8,aug,235,2,-1,0,0
19880,40,technician,1,secondary,0,8259,0,0,8,aug,254,4,-1,0,0
19881,34,technician,1,secondary,0,19348,1,0,8,aug,316,2,-1,0,0
19882,41,technician,1,secondary,0,43,0,0,8,aug,420,2,-1,0,0
19883,34,technician,2,secondary,0,134,0,0,8,aug,104,4,-1,0,0
19884,32,technician,2,tertiary,0,3939,0,0,8,aug,209,2,-1,0,0
19885,33,technician,2,secondary,0,390,1,0,8,aug,151,2,-1,0,0
19886,46,services,2,secondary,0,1034,0,0,8,aug,109,2,-1,0,0
19887,33,management,2,tertiary,0,1047,0,0,8,aug,512,4,-1,0,1
19888,35,management,1,tertiary,0,252,1,0,8,aug,89,2,-1,0,0
19889,44,technician,1,secondary,0,7138,0,0,8,aug,809,2,-1,0,1
19890,55,self-employed,2,primary,0,0,0,0,8,aug,138,2,-1,0,0
19891,31,self-employed,2,tertiary,0,1015,0,0,8,aug,112,2,-1,0,0
19892,34,management,2,tertiary,0,63,0,0,8,aug,94,2,-1,0,0
19893,34,technician,1,secondary,0,1076,0,0,8,aug,70,2,-1,0,0
19894,38,technician,1,secondary,0,1788,0,0,8,aug,391,2,-1,0,0
19895,31,management,1,tertiary,0,165,0,1,8,aug,523,2,-1,0,1
19896,34,management,2,tertiary,0,-16,0,0,8,aug,108,2,-1,0,0
19897,31,management,1,tertiary,0,9506,0,0,8,aug,321,2,-1,0,0
19898,55,retired,2,primary,0,1821,0,0,8,aug,224,2,-1,0,0
19899,31,technician,1,tertiary,0,2744,1,0,8,aug,309,2,-1,0,0
19900,57,services,2,secondary,0,504,0,0,8,aug,177,2,-1,0,0
19901,45,technician,2,tertiary,0,3168,0,0,8,aug,109,2,-1,0,0
19902,33,technician,1,tertiary,0,340,0,0,8,aug,348,2,-1,0,0
19903,35,management,2,tertiary,0,3161,0,0,8,aug,433,2,-1,0,0
19904,50,technician,2,secondary,0,315,0,0,8,aug,363,10,-1,0,0
19905,33,management,2,tertiary,0,2604,0,0,8,aug,167,2,-1,0,0
19906,45,management,0,tertiary,0,2406,0,0,8,aug,248,2,-1,0,0
19907,42,technician,2,tertiary,0,-805,0,0,8,aug,103,6,-1,0,0
19908,46,blue-collar,2,primary,0,1596,0,0,8,aug,417,2,-1,0,0
19909,32,management,1,tertiary,0,28,0,0,8,aug,111,2,-1,0,0
19910,47,technician,0,tertiary,0,8422,0,0,8,aug,200,4,-1,0,0
19911,31,admin.,2,secondary,0,88,1,1,8,aug,189,2,-1,0,0
19912,45,blue-collar,2,secondary,0,827,1,1,8,aug,201,2,-1,0,0
19913,50,management,2,tertiary,0,290,0,1,8,aug,50,2,-1,0,0
19914,54,management,0,tertiary,0,-125,0,1,8,aug,107,2,-1,0,0
19915,50,blue-collar,2,secondary,0,0,0,0,8,aug,192,2,-1,0,0
19916,57,admin.,2,secondary,0,3242,0,0,8,aug,521,4,-1,0,0
19917,51,blue-collar,2,secondary,0,700,0,0,8,aug,237,4,-1,0,0
19918,37,management,2,tertiary,0,478,0,0,8,aug,95,2,-1,0,0
19919,45,management,2,tertiary,0,4877,1,0,8,aug,172,2,-1,0,0
19920,30,management,1,tertiary,0,0,0,0,8,aug,88,5,-1,0,0
19921,32,technician,1,secondary,0,4843,0,0,8,aug,63,4,-1,0,0
19922,38,technician,1,secondary,0,4359,0,0,8,aug,170,2,-1,0,0
19923,31,management,1,tertiary,0,37,0,0,8,aug,669,2,-1,0,1
19924,55,management,2,tertiary,0,171,1,0,8,aug,73,6,-1,0,0
19925,32,technician,1,secondary,0,40,0,0,8,aug,419,2,-1,0,1
19926,55,blue-collar,2,primary,0,9997,0,0,8,aug,118,2,-1,0,0
19927,49,management,0,tertiary,0,10,0,0,8,aug,169,2,-1,0,0
19928,47,management,2,tertiary,0,260,0,1,8,aug,138,2,-1,0,0
19929,46,management,1,tertiary,1,-344,0,0,8,aug,142,4,-1,0,0
19930,57,retired,2,tertiary,0,815,0,0,8,aug,385,2,-1,0,0
19931,33,management,1,tertiary,0,59,1,0,8,aug,215,4,-1,0,0
19932,33,technician,2,secondary,0,1264,0,1,8,aug,100,6,-1,0,0
19933,46,technician,1,tertiary,0,2739,0,0,8,aug,117,4,-1,0,0
19934,43,admin.,2,secondary,0,324,0,0,8,aug,629,4,-1,0,0
19935,35,management,1,tertiary,0,75,0,1,8,aug,82,11,-1,0,0
19936,49,admin.,2,secondary,0,1047,0,0,8,aug,133,4,-1,0,0
19937,38,technician,2,tertiary,0,-1,0,0,8,aug,188,4,-1,0,0
19938,44,management,2,tertiary,0,5581,0,0,8,aug,202,2,-1,0,0
19939,35,entrepreneur,2,tertiary,0,2723,1,1,8,aug,275,4,-1,0,0
19940,48,admin.,2,secondary,0,811,0,1,8,aug,149,2,-1,0,0
19941,30,unemployed,2,secondary,0,221,0,0,8,aug,61,4,-1,0,0
19942,50,management,2,secondary,0,3002,0,0,8,aug,125,2,-1,0,0
19943,31,technician,2,secondary,0,535,0,0,8,aug,81,2,-1,0,0
19944,40,management,2,tertiary,0,326,0,0,8,aug,236,2,-1,0,0
19945,47,blue-collar,2,secondary,0,2215,0,0,8,aug,194,4,-1,0,0
19946,42,technician,1,secondary,0,146,0,0,8,aug,229,2,-1,0,0
19947,48,management,2,secondary,0,4415,1,0,8,aug,148,6,-1,0,0
19948,34,technician,2,secondary,0,5266,0,0,8,aug,140,4,-1,0,0
19949,59,housemaid,2,primary,0,116,0,0,8,aug,129,4,-1,0,0
19950,59,technician,0,tertiary,0,0,0,0,8,aug,124,4,-1,0,0
19951,30,management,1,tertiary,0,940,0,0,8,aug,131,2,-1,0,0
19952,43,self-employed,2,primary,0,9304,0,0,8,aug,362,4,-1,0,0
19953,31,technician,1,secondary,0,942,0,0,8,aug,138,2,-1,0,0
19954,46,blue-collar,2,primary,0,222,0,0,8,aug,71,2,-1,0,0
19955,33,technician,2,secondary,0,-534,1,1,8,aug,16,7,-1,0,0
19956,30,technician,1,secondary,0,0,0,0,8,aug,216,2,-1,0,0
19957,59,retired,0,secondary,0,93,0,1,8,aug,108,2,-1,0,0
19958,35,technician,2,tertiary,0,944,0,0,8,aug,351,2,-1,0,0
19959,46,admin.,2,secondary,0,2148,0,0,8,aug,176,4,-1,0,0
19960,51,technician,2,secondary,0,19,0,1,8,aug,160,4,-1,0,0
19961,41,management,2,tertiary,0,3353,0,0,8,aug,51,2,-1,0,0
19962,38,management,1,tertiary,0,5244,0,0,8,aug,310,4,-1,0,0
19963,47,management,1,tertiary,0,275,0,0,8,aug,82,2,-1,0,0
19964,35,technician,2,secondary,0,46,0,0,8,aug,404,4,-1,0,0
19965,32,technician,1,tertiary,0,1190,1,0,8,aug,131,4,-1,0,0
19966,33,management,2,tertiary,0,2374,1,1,8,aug,212,2,-1,0,0
19967,43,management,2,tertiary,0,21510,0,0,8,aug,248,2,-1,0,0
19968,46,blue-collar,2,secondary,0,723,0,0,8,aug,63,2,-1,0,0
19969,38,management,2,tertiary,0,1074,0,0,8,aug,153,8,-1,0,0
19970,49,services,2,secondary,0,823,0,0,8,aug,780,4,-1,0,1
19971,41,technician,1,secondary,0,2300,0,0,8,aug,160,6,-1,0,0
19972,60,blue-collar,2,tertiary,0,759,0,0,8,aug,255,2,-1,0,0
19973,52,services,2,primary,0,1625,0,0,8,aug,459,2,-1,0,1
19974,35,technician,2,secondary,0,254,0,0,8,aug,153,7,-1,0,0
19975,47,services,2,unknown,0,11,0,0,8,aug,455,4,-1,0,0
19976,52,technician,2,secondary,0,3577,0,1,8,aug,62,2,-1,0,0
19977,35,technician,0,secondary,0,213,0,0,8,aug,46,2,-1,0,0
19978,30,management,1,tertiary,0,2900,0,0,8,aug,147,2,-1,0,0
19979,51,services,2,primary,0,0,0,0,8,aug,121,2,-1,0,0
19980,33,management,1,tertiary,0,308,1,0,8,aug,97,4,-1,0,0
19981,35,self-employed,2,tertiary,0,1987,0,0,8,aug,335,3,-1,0,0
19982,39,technician,1,secondary,0,316,0,0,8,aug,100,1,-1,0,0
19983,37,management,2,tertiary,0,5016,0,0,8,aug,119,1,-1,0,0
19984,32,technician,1,tertiary,0,881,0,0,8,aug,79,1,-1,0,0
19985,38,technician,1,tertiary,0,523,0,0,8,aug,388,1,-1,0,0
19986,40,technician,2,secondary,0,84,1,0,8,aug,119,3,-1,0,0
19987,33,management,2,tertiary,0,2907,0,0,8,aug,116,1,-1,0,0
19988,57,management,2,tertiary,0,1963,0,1,8,aug,178,3,-1,0,0
19989,53,blue-collar,2,primary,0,1868,0,0,8,aug,156,4,-1,0,0
19990,38,management,2,tertiary,0,484,1,0,8,aug,173,8,-1,0,0
19991,47,housemaid,2,secondary,0,131,0,0,8,aug,148,1,-1,0,0
19992,34,technician,1,tertiary,0,19,0,0,8,aug,79,3,-1,0,0
19993,32,admin.,2,secondary,0,2711,0,0,8,aug,193,1,-1,0,0
19994,32,housemaid,2,primary,0,3786,0,0,8,aug,93,1,-1,0,0
19995,31,technician,2,tertiary,0,120,0,0,8,aug,1000,1,-1,0,1
19996,32,admin.,1,tertiary,0,298,0,0,8,aug,494,1,-1,0,0
19997,55,management,2,tertiary,0,223,0,0,8,aug,273,5,-1,0,0
19998,55,management,2,tertiary,0,1909,0,0,8,aug,167,1,-1,0,0
19999,39,entrepreneur,2,tertiary,0,745,0,0,8,aug,88,1,-1,0,0
20000,39,management,2,tertiary,0,-468,1,1,8,aug,88,2,-1,0,0
20001,35,housemaid,2,primary,0,77,0,0,8,aug,191,1,-1,0,0
20002,40,management,2,tertiary,0,1468,0,0,8,aug,63,2,-1,0,0
20003,40,technician,2,secondary,0,8844,0,0,8,aug,204,1,-1,0,0
20004,33,technician,1,tertiary,0,6127,0,0,8,aug,127,3,-1,0,0
20005,32,management,2,tertiary,0,0,0,0,8,aug,83,1,-1,0,0
20006,39,technician,1,tertiary,0,1190,0,0,8,aug,136,1,-1,0,0
20007,36,technician,2,tertiary,0,4388,0,0,8,aug,52,3,-1,0,0
20008,57,management,2,tertiary,0,1171,0,0,8,aug,448,5,-1,0,0
20009,49,blue-collar,2,secondary,0,1264,0,0,8,aug,140,3,-1,0,0
20010,35,management,2,tertiary,0,2957,1,1,8,aug,733,3,-1,0,1
20011,48,blue-collar,2,secondary,0,2083,0,0,8,aug,88,3,-1,0,0
20012,40,housemaid,2,secondary,0,949,0,0,8,aug,182,1,-1,0,0
20013,32,technician,1,secondary,0,483,0,0,8,aug,580,3,-1,0,1
20014,52,unemployed,2,secondary,0,1639,0,0,8,aug,93,1,-1,0,0
20015,48,services,2,secondary,0,801,0,0,8,aug,80,1,-1,0,0
20016,31,management,2,tertiary,0,10088,0,0,8,aug,72,6,-1,0,0
20017,34,management,1,tertiary,0,2455,0,0,8,aug,244,6,-1,0,0
20018,31,management,1,tertiary,0,2,0,0,8,aug,848,1,-1,0,1
20019,37,technician,1,secondary,0,274,0,0,8,aug,173,3,-1,0,0
20020,44,technician,2,tertiary,0,1707,0,0,8,aug,406,3,-1,0,0
20021,34,management,2,tertiary,0,832,0,0,8,aug,229,4,-1,0,0
20022,54,services,2,secondary,0,196,0,0,8,aug,604,4,-1,0,0
20023,32,entrepreneur,2,primary,0,795,0,0,8,aug,131,3,-1,0,0
20024,36,technician,0,secondary,0,1,0,0,8,aug,1242,3,-1,0,1
20025,59,retired,2,secondary,0,2768,0,1,8,aug,94,5,-1,0,0
20026,41,management,1,secondary,0,800,0,0,8,aug,899,2,-1,0,0
20027,34,management,1,tertiary,0,2093,0,0,8,aug,371,6,-1,0,0
20028,43,technician,2,tertiary,0,591,1,0,8,aug,889,2,-1,0,0
20029,54,technician,2,tertiary,0,98,0,0,8,aug,420,4,-1,0,0
20030,31,technician,2,secondary,0,367,1,0,8,aug,515,3,-1,0,0
20031,32,technician,2,secondary,0,167,1,1,8,aug,79,3,-1,0,0
20032,46,technician,2,secondary,0,778,1,0,8,aug,71,10,-1,0,0
20033,49,housemaid,2,tertiary,0,443,0,0,8,aug,27,6,-1,0,0
20034,43,self-employed,2,tertiary,0,3003,0,0,8,aug,358,3,-1,0,0
20035,53,management,2,tertiary,0,2385,0,0,8,aug,498,8,-1,0,0
20036,38,management,1,tertiary,0,11971,1,0,8,aug,327,3,-1,0,0
20037,30,management,1,tertiary,0,344,0,0,8,aug,179,3,-1,0,0
20038,36,management,1,tertiary,0,2745,1,0,8,aug,306,3,-1,0,0
20039,33,management,2,tertiary,0,571,0,0,8,aug,390,2,-1,0,0
20040,46,management,2,tertiary,0,1103,1,0,8,aug,209,3,-1,0,0
20041,31,management,2,tertiary,0,3897,1,0,8,aug,231,3,-1,0,0
20042,39,management,2,tertiary,0,1795,0,0,8,aug,922,7,-1,0,1
20043,46,management,2,tertiary,0,4,0,0,8,aug,1206,4,-1,0,1
20044,49,technician,0,secondary,0,229,0,0,8,aug,219,2,-1,0,0
20045,52,services,2,primary,0,432,0,0,8,aug,424,4,-1,0,0
20046,46,housemaid,2,primary,0,269,0,0,8,aug,188,5,-1,0,0
20047,47,blue-collar,2,primary,0,254,0,1,8,aug,492,3,-1,0,0
20048,31,technician,1,secondary,0,2846,0,0,8,aug,174,3,-1,0,0
20049,51,blue-collar,2,primary,0,257,0,0,8,aug,453,4,-1,0,0
20050,47,housemaid,2,secondary,0,1765,0,0,8,aug,59,3,-1,0,0
20051,46,blue-collar,2,primary,0,7982,0,0,8,aug,263,5,-1,0,0
20052,47,admin.,2,secondary,0,73,0,0,8,aug,57,3,-1,0,0
20053,43,management,2,tertiary,0,2759,1,1,8,aug,329,2,-1,0,0
20054,33,management,2,tertiary,0,862,1,0,8,aug,166,3,-1,0,0
20055,51,technician,0,tertiary,0,4596,0,0,8,aug,334,5,-1,0,0
20056,57,retired,2,primary,0,243,0,0,8,aug,108,4,-1,0,0
20057,34,technician,1,tertiary,0,449,0,0,8,aug,765,3,-1,0,0
20058,31,technician,2,tertiary,0,344,0,0,8,aug,62,3,-1,0,0
20059,35,management,2,tertiary,0,1650,0,0,8,aug,885,5,-1,0,0
20060,41,management,2,tertiary,0,2127,0,0,8,aug,120,7,-1,0,0
20061,48,blue-collar,2,primary,0,104,0,0,8,aug,103,4,-1,0,0
20062,51,technician,2,secondary,0,1113,0,1,8,aug,391,4,-1,0,0
20063,60,management,0,tertiary,0,581,1,0,8,aug,89,2,-1,0,0
20064,41,housemaid,2,primary,0,365,0,0,8,aug,203,5,-1,0,0
20065,34,management,2,tertiary,0,1433,0,0,8,aug,170,3,-1,0,0
20066,61,housemaid,2,primary,0,368,0,0,8,aug,62,3,-1,0,0
20067,36,unknown,2,secondary,0,179,0,0,8,aug,14,8,-1,0,0
20068,37,housemaid,2,primary,0,189,0,0,8,aug,148,4,-1,0,0
20069,30,technician,1,secondary,0,58,1,0,8,aug,116,2,-1,0,0
20070,34,housemaid,2,primary,0,326,0,0,8,aug,17,7,-1,0,0
20071,47,blue-collar,2,primary,0,233,0,0,8,aug,293,3,-1,0,0
20072,50,management,1,tertiary,0,592,0,0,8,aug,445,4,-1,0,0
20073,46,blue-collar,2,secondary,0,438,0,0,8,aug,262,5,-1,0,0
20074,35,technician,1,tertiary,0,0,0,0,11,aug,176,3,-1,0,0
20075,31,admin.,2,tertiary,0,323,0,0,11,aug,120,3,-1,0,0
20076,51,blue-collar,2,primary,0,440,0,0,11,aug,46,5,-1,0,0
20077,32,housemaid,2,primary,0,727,0,0,11,aug,68,4,-1,0,0
20078,54,technician,2,secondary,0,1349,0,0,11,aug,697,6,-1,0,0
20079,58,blue-collar,2,secondary,0,1894,0,0,11,aug,153,6,-1,0,0
20080,31,housemaid,2,primary,0,0,1,0,11,aug,57,7,-1,0,0
20081,32,technician,2,secondary,0,3275,0,0,11,aug,326,4,-1,0,0
20082,44,management,0,tertiary,0,935,0,0,11,aug,70,5,-1,0,0
20083,46,management,0,tertiary,0,1297,0,0,11,aug,716,3,-1,0,1
20084,32,management,2,tertiary,0,312,0,0,11,aug,67,4,-1,0,0
20085,45,blue-collar,2,secondary,0,115,0,0,11,aug,209,4,-1,0,0
20086,38,management,1,secondary,0,399,1,0,11,aug,367,4,-1,0,0
20087,52,blue-collar,2,primary,0,2569,0,0,11,aug,258,5,-1,0,0
20088,32,technician,1,secondary,0,3297,0,0,11,aug,99,2,-1,0,0
20089,56,services,2,secondary,0,750,0,1,11,aug,92,3,-1,0,0
20090,35,management,2,tertiary,0,337,0,0,11,aug,177,5,-1,0,0
20091,54,technician,0,secondary,0,221,0,0,11,aug,413,2,-1,0,0
20092,31,technician,1,secondary,0,388,0,0,11,aug,144,2,-1,0,0
20093,45,management,2,tertiary,0,0,0,0,11,aug,102,4,-1,0,0
20094,41,housemaid,2,secondary,0,13,0,0,11,aug,155,4,-1,0,0
20095,34,technician,2,tertiary,0,116,0,0,11,aug,145,2,-1,0,0
20096,39,management,2,tertiary,0,380,0,0,11,aug,77,4,-1,0,0
20097,46,technician,2,secondary,0,6086,0,0,11,aug,210,2,-1,0,0
20098,34,technician,2,secondary,0,50,0,0,11,aug,106,3,-1,0,0
20099,49,entrepreneur,2,secondary,0,348,0,0,11,aug,105,2,-1,0,0
20100,32,technician,2,secondary,0,212,1,0,11,aug,98,2,-1,0,0
20101,35,management,2,tertiary,0,106,0,1,11,aug,588,2,-1,0,0
20102,53,management,2,tertiary,0,618,0,0,11,aug,73,2,-1,0,0
20103,36,management,1,tertiary,0,553,0,0,11,aug,106,2,-1,0,0
20104,49,blue-collar,2,primary,0,-232,0,1,11,aug,106,2,-1,0,0
20105,32,self-employed,2,tertiary,0,1214,0,0,11,aug,104,2,-1,0,0
20106,39,technician,0,secondary,0,454,0,0,11,aug,73,2,-1,0,0
20107,46,housemaid,0,primary,0,41,0,0,11,aug,100,2,-1,0,0
20108,38,management,2,tertiary,0,1440,0,0,11,aug,111,2,-1,0,0
20109,57,management,2,tertiary,0,2416,0,0,11,aug,74,2,-1,0,0
20110,44,technician,2,secondary,0,5163,0,0,11,aug,48,2,-1,0,0
20111,31,technician,2,tertiary,0,1496,1,0,11,aug,303,2,-1,0,0
20112,51,management,2,tertiary,0,385,0,0,11,aug,39,2,-1,0,0
20113,56,management,2,tertiary,0,705,0,1,11,aug,86,2,-1,0,0
20114,52,admin.,2,secondary,0,347,0,0,11,aug,217,2,-1,0,0
20115,35,technician,1,tertiary,0,2277,0,1,11,aug,55,2,-1,0,0
20116,47,management,2,tertiary,0,838,0,0,11,aug,72,3,-1,0,0
20117,30,technician,2,secondary,0,274,1,1,11,aug,97,2,-1,0,0
20118,42,management,2,tertiary,0,687,0,0,11,aug,667,2,-1,0,0
20119,38,management,2,tertiary,0,1100,0,1,11,aug,347,2,-1,0,0
20120,48,blue-collar,2,unknown,0,617,1,0,11,aug,33,2,-1,0,0
20121,45,unknown,2,unknown,0,356,0,0,11,aug,212,2,-1,0,0
20122,46,management,2,tertiary,0,5108,0,0,11,aug,165,4,-1,0,0
20123,48,blue-collar,2,primary,0,476,0,0,11,aug,856,3,-1,0,1
20124,34,management,0,tertiary,0,4231,1,0,11,aug,382,2,-1,0,0
20125,31,management,2,tertiary,0,0,0,0,11,aug,84,2,-1,0,0
