satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
1896,dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,1371,2,3,2,3,1,2,1,1,3,2,3,4,3,1,0,0.0
1897,dissatisfied,Female,Loyal Customer,51,Personal Travel,Eco,2139,4,5,4,1,3,5,1,2,2,4,2,4,2,4,0,0.0
1898,dissatisfied,Female,disloyal Customer,42,Business travel,Business,1223,3,3,3,1,1,3,1,1,5,2,5,5,4,1,2,5.0
1899,satisfied,Female,Loyal Customer,40,Business travel,Business,3138,4,4,4,4,3,4,4,5,5,5,5,3,5,3,3,0.0
1900,satisfied,Male,Loyal Customer,46,Business travel,Business,3061,3,3,3,3,2,4,5,5,5,5,5,3,5,5,0,0.0
1901,dissatisfied,Female,Loyal Customer,25,Business travel,Business,4625,2,2,4,2,2,2,2,2,4,2,4,3,4,2,0,0.0
1902,satisfied,Male,Loyal Customer,43,Business travel,Business,3875,2,2,2,2,2,5,4,5,5,5,5,5,5,5,0,0.0
1903,dissatisfied,Female,disloyal Customer,34,Business travel,Eco,1618,3,3,3,2,1,3,1,1,2,1,3,4,3,1,1,21.0
1904,satisfied,Male,Loyal Customer,50,Business travel,Business,1651,0,0,0,2,4,4,5,5,5,5,5,3,5,3,6,2.0
1905,dissatisfied,Female,disloyal Customer,26,Business travel,Business,2628,4,4,4,1,5,4,5,5,5,2,4,4,5,5,0,0.0
1906,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,2139,4,4,4,3,3,5,5,3,3,4,3,4,3,3,0,11.0
1907,dissatisfied,Male,Loyal Customer,61,Business travel,Eco,1678,1,3,3,3,1,1,1,3,3,3,3,1,2,1,100,154.0
1908,satisfied,Female,Loyal Customer,41,Business travel,Business,1767,1,1,1,1,2,4,5,5,5,5,5,5,5,4,0,0.0
1909,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,72,4,4,4,4,4,5,4,4,4,4,4,3,4,4,64,79.0
1910,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,330,5,5,5,5,5,5,5,5,5,4,4,5,1,5,0,0.0
1911,satisfied,Female,Loyal Customer,42,Business travel,Business,1563,4,4,4,4,4,5,5,5,5,5,5,5,5,4,8,19.0
1912,satisfied,Male,disloyal Customer,55,Business travel,Business,1503,4,4,4,3,4,4,4,4,3,4,5,5,4,4,0,0.0
1913,satisfied,Female,Loyal Customer,43,Business travel,Business,3408,4,4,5,4,4,5,5,4,4,4,4,4,4,4,7,0.0
1914,dissatisfied,Male,Loyal Customer,47,Business travel,Eco,2515,3,4,4,4,3,3,3,3,3,3,3,3,3,3,0,0.0
1915,satisfied,Male,Loyal Customer,51,Business travel,Business,1578,5,5,5,5,3,4,5,4,4,5,4,3,4,5,16,2.0
1916,dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,3026,2,2,2,3,3,2,3,3,3,4,4,4,4,3,0,10.0
1917,dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1753,3,3,3,4,1,3,1,1,4,4,3,1,4,1,4,0.0
1918,dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,2331,3,5,3,3,1,3,1,1,2,5,2,5,4,1,0,0.0
1919,satisfied,Male,Loyal Customer,50,Business travel,Business,4017,3,3,3,3,5,5,5,2,2,2,2,5,2,4,0,0.0
1920,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2069,4,2,4,4,3,4,3,3,3,5,3,4,4,3,0,0.0
1921,satisfied,Male,Loyal Customer,54,Business travel,Business,534,3,3,3,3,2,4,4,5,5,5,5,3,5,4,0,23.0
1922,dissatisfied,Male,disloyal Customer,57,Business travel,Eco Plus,1205,2,2,2,4,4,2,4,4,3,5,4,2,2,4,14,14.0
1923,dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1611,3,4,3,5,1,3,1,1,5,3,4,3,5,1,0,6.0
1924,satisfied,Male,Loyal Customer,44,Business travel,Eco,1526,5,1,1,1,5,5,5,5,5,2,5,2,1,5,31,61.0
1925,dissatisfied,Female,disloyal Customer,24,Business travel,Eco,1099,1,1,1,3,2,1,2,2,1,5,3,3,4,2,1,5.0
1926,satisfied,Female,Loyal Customer,39,Personal Travel,Eco,1851,5,4,5,1,5,5,5,5,4,2,5,5,4,5,2,4.0
1927,dissatisfied,Female,disloyal Customer,30,Business travel,Eco Plus,2077,1,1,1,3,2,1,2,2,2,2,1,3,3,2,0,0.0
1928,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1186,1,1,1,1,2,4,4,4,4,4,4,4,4,3,0,0.0
1929,satisfied,Male,Loyal Customer,48,Business travel,Business,1041,5,5,5,5,2,5,5,4,4,4,4,3,4,5,0,0.0
1930,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1563,3,5,3,2,4,3,4,4,4,5,4,4,5,4,0,0.0
1931,dissatisfied,Female,Loyal Customer,43,Business travel,Business,1490,3,1,1,1,1,3,3,3,3,3,3,4,3,2,17,14.0
1932,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1833,2,2,3,2,4,4,4,4,5,5,4,4,4,4,0,0.0
1933,satisfied,Male,Loyal Customer,51,Business travel,Business,2842,5,5,5,5,4,5,4,4,4,4,4,3,4,3,46,15.0
1934,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,1487,3,3,3,3,3,5,5,4,4,4,4,5,4,4,5,0.0
1935,dissatisfied,Female,disloyal Customer,36,Business travel,Eco,2827,1,1,1,3,1,1,1,1,2,5,5,1,1,1,0,0.0
1936,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,1052,1,1,1,1,4,4,4,4,5,5,5,4,4,4,0,2.0
1937,satisfied,Female,Loyal Customer,30,Business travel,Business,4804,3,3,3,3,4,4,4,4,3,5,5,3,4,4,0,0.0
1938,satisfied,Female,Loyal Customer,52,Business travel,Business,509,3,3,3,3,5,5,5,4,4,4,4,4,4,5,0,0.0
1939,dissatisfied,Female,Loyal Customer,35,Personal Travel,Eco,2240,4,4,4,3,1,4,3,1,4,3,3,4,4,1,0,0.0
1940,dissatisfied,Female,Loyal Customer,18,Personal Travel,Eco,1905,3,5,3,5,3,3,3,3,3,2,4,5,4,3,1,0.0
1941,dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,2390,2,4,2,4,5,2,5,5,3,1,3,3,3,5,0,0.0
1942,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,294,5,3,3,3,5,4,5,5,4,4,2,5,3,5,44,44.0
1943,dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,1363,2,5,2,4,4,2,4,4,3,4,4,4,5,4,0,0.0
1944,satisfied,Female,Loyal Customer,35,Business travel,Business,1091,1,1,1,1,3,5,4,4,4,5,4,5,4,4,0,0.0
1945,dissatisfied,Male,Loyal Customer,44,Business travel,Business,656,2,3,3,3,3,3,4,2,2,2,2,2,2,3,0,0.0
1946,dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco Plus,1838,2,4,2,2,5,2,2,5,3,4,4,4,5,5,51,46.0
1947,dissatisfied,Female,disloyal Customer,79,Business travel,Eco,951,2,2,2,4,5,2,3,5,2,3,3,1,4,5,0,0.0
1948,satisfied,Male,Loyal Customer,33,Business travel,Business,2867,5,5,1,5,5,5,5,5,4,5,5,4,4,5,0,1.0
1949,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,1552,5,4,4,4,5,5,5,5,4,2,2,1,2,5,0,0.0
1950,dissatisfied,Female,disloyal Customer,33,Business travel,Eco,1252,4,3,4,1,4,4,4,4,1,1,5,3,3,4,0,0.0
1951,satisfied,Male,Loyal Customer,35,Personal Travel,Eco,3103,5,5,5,2,1,5,1,1,3,4,3,4,5,1,0,0.0
1952,dissatisfied,Female,Loyal Customer,13,Business travel,Business,2064,3,3,3,3,3,3,3,3,3,1,3,2,3,3,23,28.0
1953,satisfied,Male,Loyal Customer,38,Business travel,Business,272,3,3,3,3,2,5,5,5,5,5,5,5,5,5,40,32.0
1954,dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1751,2,5,2,3,2,1,3,4,5,5,1,3,4,3,115,148.0
1955,dissatisfied,Male,Loyal Customer,35,Business travel,Eco,1648,2,2,2,2,2,2,2,2,2,5,4,4,3,2,0,45.0
1956,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,2248,4,4,4,4,5,5,5,5,5,2,4,4,3,5,0,0.0
1957,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1879,5,5,5,5,5,5,4,5,5,5,5,5,5,4,0,0.0
1958,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,3503,4,4,3,1,4,3,4,4,5,3,4,5,5,4,0,0.0
1959,dissatisfied,Female,Loyal Customer,42,Personal Travel,Eco,775,4,3,4,2,5,3,3,5,5,4,4,1,5,3,0,3.0
1960,satisfied,Female,Loyal Customer,37,Business travel,Business,2457,1,4,1,1,1,2,5,5,5,5,5,5,5,3,0,0.0
1961,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,903,4,3,3,3,3,1,4,3,3,4,3,5,3,2,1,15.0
1962,satisfied,Female,Loyal Customer,33,Business travel,Business,2622,5,5,5,5,4,4,5,5,5,5,5,3,5,4,0,0.0
1963,satisfied,Female,Loyal Customer,31,Business travel,Eco,1405,0,0,0,3,2,0,2,2,1,2,2,3,4,2,0,0.0
1964,dissatisfied,Male,Loyal Customer,57,Business travel,Business,2893,4,3,3,3,2,3,3,4,4,4,4,4,4,4,38,40.0
1965,dissatisfied,Female,Loyal Customer,36,Personal Travel,Eco,3277,4,4,4,2,3,4,3,3,3,4,5,3,5,3,0,0.0
1966,satisfied,Female,disloyal Customer,21,Business travel,Business,2068,5,0,5,3,4,5,4,4,3,5,5,3,4,4,53,58.0
1967,dissatisfied,Male,disloyal Customer,21,Business travel,Eco,1472,3,0,3,2,3,3,3,3,4,4,5,4,4,3,1,0.0
1968,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2784,1,1,2,1,5,5,5,5,5,2,5,4,4,5,13,1.0
1969,satisfied,Female,Loyal Customer,59,Business travel,Business,1956,4,4,4,4,5,3,4,4,4,4,4,3,4,3,46,75.0
1970,dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco Plus,1511,3,5,3,3,1,3,1,1,5,5,4,3,4,1,0,0.0
1971,dissatisfied,Male,disloyal Customer,56,Business travel,Business,1238,3,3,3,2,4,3,4,4,4,3,4,3,5,4,94,93.0
1972,satisfied,Female,Loyal Customer,33,Business travel,Business,3533,4,4,4,4,2,2,4,4,4,4,4,1,4,4,0,0.0
1973,dissatisfied,Female,disloyal Customer,36,Business travel,Eco,1501,4,1,4,3,4,4,4,4,2,5,3,1,3,4,95,82.0
1974,dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,1818,1,4,1,2,5,1,5,5,3,3,4,5,4,5,0,0.0
1975,satisfied,Male,Loyal Customer,37,Business travel,Business,2966,5,5,5,5,4,5,3,5,5,5,5,5,5,1,0,0.0
1976,satisfied,Female,Loyal Customer,43,Business travel,Business,3595,4,4,4,4,2,5,5,5,5,5,5,4,5,4,4,25.0
1977,dissatisfied,Female,disloyal Customer,44,Business travel,Business,5091,3,3,3,2,3,4,4,4,2,3,4,4,4,4,7,0.0
1978,dissatisfied,Female,Loyal Customer,39,Business travel,Business,2042,2,3,3,3,5,3,4,2,2,2,2,3,2,3,9,11.0
1979,dissatisfied,Female,Loyal Customer,34,Business travel,Business,3532,2,5,5,5,2,2,2,4,5,3,4,2,1,2,252,234.0
1980,satisfied,Female,disloyal Customer,24,Business travel,Business,1273,4,3,4,1,5,4,5,5,1,2,1,4,3,5,2,0.0
1981,satisfied,Female,Loyal Customer,59,Business travel,Eco,1141,4,2,2,2,2,3,1,4,4,4,4,3,4,4,0,0.0
1982,satisfied,Female,Loyal Customer,43,Business travel,Business,3008,2,2,2,2,2,4,5,5,5,5,5,5,5,4,5,0.0
1983,satisfied,Male,Loyal Customer,33,Business travel,Business,4903,3,3,3,3,4,4,4,4,4,5,5,3,5,4,0,0.0
1984,dissatisfied,Male,Loyal Customer,46,Business travel,Eco,1943,3,4,4,4,3,3,3,4,4,3,4,3,3,3,202,177.0
1985,satisfied,Female,Loyal Customer,54,Business travel,Business,3528,4,4,4,4,4,5,5,5,5,5,5,4,5,5,10,8.0
1986,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,777,4,4,4,4,5,5,4,4,4,4,4,4,4,3,4,0.0
1987,dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1518,2,4,0,4,3,0,4,3,3,1,1,3,5,3,0,0.0
1988,satisfied,Female,Loyal Customer,54,Business travel,Business,1568,3,2,3,3,3,5,5,4,4,4,4,5,4,3,0,0.0
1989,satisfied,Female,disloyal Customer,19,Business travel,Eco,1769,0,0,0,4,2,0,1,2,4,2,5,5,1,2,0,0.0
1990,dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco Plus,3352,3,5,4,3,4,2,1,4,4,5,5,1,3,1,469,443.0
1991,satisfied,Female,Loyal Customer,26,Personal Travel,Eco,2175,5,4,5,1,3,5,3,3,3,5,5,4,4,3,0,0.0
1992,satisfied,Female,Loyal Customer,57,Business travel,Business,1635,4,4,4,4,3,5,4,4,4,4,4,3,4,3,3,0.0
1993,satisfied,Male,Loyal Customer,46,Business travel,Business,634,4,4,4,4,4,5,4,3,3,3,3,4,3,3,0,0.0
1994,satisfied,Female,Loyal Customer,37,Business travel,Business,657,2,2,2,2,2,4,4,4,4,4,4,5,4,3,0,0.0
1995,dissatisfied,Male,disloyal Customer,38,Business travel,Business,1160,3,2,2,3,2,2,2,2,3,4,5,3,5,2,20,13.0
1996,satisfied,Male,Loyal Customer,57,Business travel,Business,2402,5,5,5,5,5,4,4,4,4,4,5,4,4,3,0,0.0
1997,satisfied,Female,Loyal Customer,11,Personal Travel,Eco Plus,2177,5,5,5,5,4,4,4,3,3,4,3,5,3,3,45,36.0
1998,dissatisfied,Male,disloyal Customer,39,Business travel,Business,2328,3,3,3,2,3,3,3,3,5,5,5,3,5,3,6,0.0
1999,dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,2266,3,5,3,2,5,3,5,5,4,3,4,4,5,5,0,10.0
2000,satisfied,Female,Loyal Customer,51,Business travel,Business,3141,3,3,3,3,4,4,5,5,5,5,5,4,5,3,0,0.0
2001,dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,2674,1,4,1,1,1,1,1,1,4,4,4,3,4,1,0,0.0
2002,dissatisfied,Female,disloyal Customer,55,Business travel,Eco,1674,3,1,3,2,1,3,1,1,3,2,1,2,2,1,0,0.0
2003,satisfied,Female,Loyal Customer,24,Business travel,Business,2819,3,3,3,3,3,3,3,3,4,4,4,3,4,3,0,0.0
2004,dissatisfied,Female,disloyal Customer,36,Business travel,Eco,1110,3,3,3,4,2,3,2,2,2,4,4,1,3,2,113,115.0
2005,satisfied,Female,Loyal Customer,51,Business travel,Business,1184,4,4,3,4,5,5,5,5,5,5,5,5,5,5,12,0.0
2006,satisfied,Female,Loyal Customer,57,Business travel,Business,2613,2,2,2,2,4,4,4,4,3,5,4,4,3,4,0,0.0
2007,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,2136,5,4,5,3,1,5,1,1,5,5,4,5,5,1,47,54.0
2008,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,2062,4,4,4,4,2,4,4,5,5,5,5,4,5,5,0,0.0
2009,dissatisfied,Female,Loyal Customer,11,Personal Travel,Eco,1470,3,5,3,4,3,3,3,3,3,4,4,5,5,3,0,0.0
2010,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,1028,5,5,5,5,4,3,3,5,5,5,5,5,5,5,0,0.0
2011,satisfied,Female,Loyal Customer,53,Business travel,Business,129,1,1,1,1,2,5,5,4,4,4,4,4,4,3,0,1.0
2012,satisfied,Female,Loyal Customer,50,Business travel,Business,3174,5,5,5,5,5,5,4,4,4,4,4,3,4,3,0,0.0
2013,satisfied,Male,Loyal Customer,57,Business travel,Business,683,5,5,5,5,2,5,5,4,4,4,4,3,4,4,0,0.0
2014,dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2277,2,5,2,1,5,2,5,5,5,4,5,3,4,5,1,5.0
2015,satisfied,Male,Loyal Customer,29,Business travel,Eco,2284,5,1,1,1,5,4,5,5,1,3,2,3,4,5,4,0.0
2016,dissatisfied,Female,disloyal Customer,35,Business travel,Eco,2181,4,2,4,3,3,4,3,3,4,5,4,3,3,3,0,0.0
2017,dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco Plus,1996,1,4,1,2,4,1,4,4,4,2,4,5,5,4,3,6.0
2018,dissatisfied,Male,Loyal Customer,35,Personal Travel,Business,233,1,3,1,3,2,3,4,1,1,1,1,3,1,1,4,2.0
2019,dissatisfied,Female,disloyal Customer,30,Business travel,Eco,1961,3,2,2,3,4,2,4,4,1,4,4,1,4,4,0,0.0
2020,satisfied,Male,Loyal Customer,55,Business travel,Business,1889,5,5,5,5,2,4,5,4,4,5,4,4,4,4,0,0.0
2021,satisfied,Male,disloyal Customer,20,Business travel,Business,1569,0,0,0,1,1,0,1,1,5,4,4,4,4,1,0,0.0
2022,dissatisfied,Female,Loyal Customer,59,Business travel,Eco,355,3,3,5,3,2,3,3,3,3,3,3,4,3,3,0,0.0
2023,dissatisfied,Male,disloyal Customer,26,Business travel,Eco,2078,3,3,3,3,4,3,4,4,1,4,5,4,5,4,0,0.0
2024,dissatisfied,Female,Loyal Customer,27,Personal Travel,Eco,3899,3,5,3,4,3,5,5,4,3,4,5,5,4,5,157,149.0
2025,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1855,0,4,0,2,5,5,4,2,2,0,3,3,2,3,0,4.0
2026,dissatisfied,Female,Loyal Customer,35,Business travel,Business,1854,2,1,1,1,5,3,3,2,2,2,2,4,2,4,0,7.0
2027,satisfied,Male,Loyal Customer,47,Business travel,Business,3491,3,3,3,3,5,4,5,4,4,4,4,4,4,4,2,0.0
2028,satisfied,Female,Loyal Customer,40,Business travel,Business,2149,2,2,2,2,5,4,5,4,4,4,4,3,4,3,0,0.0
2029,satisfied,Female,disloyal Customer,21,Business travel,Business,876,5,0,5,2,2,5,2,2,2,4,1,3,3,2,0,0.0
2030,satisfied,Male,Loyal Customer,65,Business travel,Business,89,2,2,2,2,3,5,4,4,4,4,5,4,4,3,0,0.0
2031,dissatisfied,Male,Loyal Customer,38,Personal Travel,Business,286,4,2,4,3,2,4,4,1,1,4,1,4,1,1,0,0.0
2032,dissatisfied,Female,Loyal Customer,60,Personal Travel,Eco,1099,3,5,3,4,3,5,5,5,5,3,5,3,5,4,9,2.0
2033,satisfied,Male,disloyal Customer,48,Business travel,Business,2891,5,5,5,2,5,5,5,5,5,2,4,4,5,5,5,29.0
2034,satisfied,Male,Loyal Customer,38,Business travel,Business,818,2,2,2,2,5,3,1,4,4,4,4,2,4,1,17,0.0
2035,dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,3587,3,4,3,4,3,4,4,3,5,3,3,4,4,4,165,224.0
2036,dissatisfied,Female,Loyal Customer,35,Personal Travel,Eco,1368,4,3,5,2,4,5,4,4,3,5,5,1,1,4,0,11.0
2037,dissatisfied,Female,Loyal Customer,51,Business travel,Eco Plus,1626,4,1,1,1,5,2,4,4,4,4,4,1,4,3,3,0.0
2038,satisfied,Male,Loyal Customer,46,Business travel,Business,1050,5,5,1,5,3,4,4,4,4,4,4,3,4,3,0,0.0
2039,satisfied,Male,disloyal Customer,22,Business travel,Business,1919,4,0,4,3,1,4,1,1,4,5,4,5,5,1,27,16.0
2040,satisfied,Male,Loyal Customer,55,Business travel,Business,3089,1,1,1,1,5,4,4,4,4,4,4,5,4,3,0,0.0
2041,dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,2872,2,5,2,1,4,2,4,4,5,2,5,3,2,4,0,0.0
2042,satisfied,Male,Loyal Customer,60,Business travel,Business,745,5,5,5,5,2,4,4,3,3,4,3,4,3,5,0,0.0
2043,dissatisfied,Female,Loyal Customer,43,Business travel,Eco,201,2,4,4,4,2,1,2,2,2,2,2,2,2,4,0,0.0
2044,satisfied,Female,Loyal Customer,50,Business travel,Business,1527,2,2,2,2,2,5,4,4,4,4,4,5,4,3,0,4.0
2045,dissatisfied,Female,Loyal Customer,29,Business travel,Business,1962,1,0,0,3,3,0,3,3,3,5,4,1,3,3,23,39.0
2046,satisfied,Male,Loyal Customer,53,Personal Travel,Eco Plus,3168,5,1,5,3,1,1,1,1,2,1,1,1,3,1,3,0.0
2047,satisfied,Male,disloyal Customer,23,Business travel,Eco,1865,5,5,5,3,3,5,3,3,4,4,5,5,4,3,0,0.0
2048,dissatisfied,Male,Loyal Customer,37,Business travel,Eco,1410,2,1,1,1,2,2,2,2,4,3,4,3,3,2,0,0.0
2049,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1754,2,2,2,2,2,1,5,4,4,4,4,3,4,4,0,0.0
2050,satisfied,Female,Loyal Customer,37,Business travel,Business,2081,2,2,2,2,5,4,4,4,4,4,4,5,4,3,0,0.0
2051,satisfied,Female,Loyal Customer,43,Personal Travel,Business,741,5,4,5,2,4,4,5,3,3,5,3,4,3,4,3,8.0
2052,dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,2145,2,4,2,3,3,2,5,3,5,4,4,4,5,3,84,68.0
2053,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,872,4,4,1,4,4,4,5,5,5,5,5,4,5,4,0,0.0
2054,satisfied,Female,Loyal Customer,46,Business travel,Business,1141,5,5,5,5,3,4,5,3,3,4,3,4,3,5,3,8.0
2055,dissatisfied,Male,disloyal Customer,21,Business travel,Eco,1307,1,4,1,4,3,1,3,3,5,3,3,1,2,3,0,0.0
2056,dissatisfied,Female,Loyal Customer,50,Business travel,Eco,448,3,2,2,2,2,3,4,4,4,3,4,4,4,3,33,15.0
2057,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,2311,5,5,5,3,1,5,1,1,3,4,4,3,5,1,0,4.0
2058,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,1368,2,2,2,2,3,4,4,3,3,4,3,3,3,3,0,15.0
2059,dissatisfied,Female,disloyal Customer,24,Business travel,Eco,2094,2,2,2,3,3,2,3,3,3,1,4,3,3,3,18,0.0
2060,dissatisfied,Female,Loyal Customer,17,Business travel,Business,1548,2,2,2,2,4,4,2,4,2,2,3,1,3,4,11,6.0
2061,dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2901,2,2,2,3,1,2,1,1,1,4,3,4,3,1,1,0.0
2062,dissatisfied,Female,Loyal Customer,36,Personal Travel,Eco,2200,4,4,4,4,5,4,2,5,3,1,3,2,3,5,0,0.0
2063,dissatisfied,Female,Loyal Customer,25,Business travel,Business,1796,2,3,5,3,2,2,2,2,2,2,3,2,4,2,0,0.0
2064,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,3783,2,2,2,2,2,4,4,4,4,4,4,3,4,3,0,0.0
2065,satisfied,Male,Loyal Customer,25,Business travel,Business,2214,5,5,5,5,4,4,4,4,4,3,5,3,5,4,0,0.0
2066,satisfied,Male,disloyal Customer,38,Business travel,Business,1799,4,4,4,3,2,4,2,2,3,5,4,3,4,2,7,0.0
2067,satisfied,Male,Loyal Customer,51,Business travel,Business,1819,2,2,2,2,3,4,5,5,5,5,5,3,5,3,7,8.0
2068,satisfied,Male,Loyal Customer,52,Business travel,Business,2364,3,3,3,3,4,4,4,5,5,5,5,3,5,4,0,0.0
2069,satisfied,Female,Loyal Customer,56,Business travel,Business,2326,5,5,4,5,3,4,5,5,5,5,5,3,5,3,0,0.0
2070,satisfied,Female,Loyal Customer,24,Personal Travel,Eco,1200,1,1,1,1,4,4,5,5,5,5,5,3,5,4,7,0.0
2071,satisfied,Male,Loyal Customer,48,Business travel,Business,1638,2,2,2,2,2,3,4,5,5,5,5,4,5,5,0,0.0
2072,satisfied,Male,Loyal Customer,36,Business travel,Business,614,1,1,2,1,3,4,4,4,4,4,4,5,4,3,50,43.0
2073,dissatisfied,Male,Loyal Customer,31,Business travel,Business,1826,1,5,5,5,1,1,1,1,2,5,4,2,3,1,37,23.0
2074,dissatisfied,Male,Loyal Customer,31,Business travel,Business,1814,1,4,4,4,1,1,1,1,4,5,4,1,4,1,44,34.0
2075,satisfied,Male,Loyal Customer,58,Business travel,Business,3322,5,5,5,5,2,3,5,4,4,4,5,1,4,5,0,0.0
2076,satisfied,Male,Loyal Customer,43,Business travel,Business,3771,1,1,1,1,5,5,5,4,4,4,5,3,4,5,0,0.0
2077,satisfied,Female,Loyal Customer,52,Personal Travel,Eco Plus,695,5,5,5,4,5,5,5,5,3,4,4,5,4,5,51,43.0
2078,satisfied,Male,Loyal Customer,64,Personal Travel,Eco,2469,5,2,5,3,3,5,1,3,1,1,3,3,3,3,85,83.0
2079,dissatisfied,Male,Loyal Customer,62,Business travel,Business,542,3,2,2,2,4,3,3,3,3,3,3,2,3,1,0,0.0
2080,dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,1758,2,5,2,1,2,2,2,2,3,5,4,3,5,2,0,11.0
2081,dissatisfied,Female,disloyal Customer,15,Business travel,Eco,1843,3,5,3,2,1,3,1,1,4,2,5,5,5,1,0,0.0
2082,dissatisfied,Female,Loyal Customer,64,Personal Travel,Eco,1445,4,5,4,3,4,5,4,3,3,4,3,3,3,3,8,0.0
2083,dissatisfied,Male,disloyal Customer,23,Business travel,Eco,2467,3,3,3,5,1,3,1,1,3,4,4,4,4,1,6,1.0
2084,satisfied,Male,disloyal Customer,23,Business travel,Business,2239,4,4,4,4,5,4,5,5,5,2,5,4,4,5,0,0.0
2085,satisfied,Female,Loyal Customer,44,Business travel,Business,1195,3,3,3,3,5,4,4,2,2,2,2,4,2,5,0,0.0
2086,dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco Plus,3949,1,4,1,4,2,1,2,2,3,5,3,4,4,2,60,59.0
2087,dissatisfied,Female,disloyal Customer,17,Business travel,Eco,1255,3,2,3,3,3,3,3,3,4,4,4,3,4,3,17,14.0
2088,dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2258,3,3,3,1,3,3,3,3,5,2,2,1,3,3,68,43.0
2089,dissatisfied,Female,Loyal Customer,47,Business travel,Business,63,1,2,4,2,2,4,3,1,1,1,1,4,1,3,0,1.0
2090,dissatisfied,Male,Loyal Customer,34,Personal Travel,Business,515,1,5,1,1,1,2,2,5,5,1,5,4,5,2,17,13.0
2091,dissatisfied,Male,disloyal Customer,28,Business travel,Eco,1904,1,2,2,2,2,2,1,2,1,5,1,4,5,2,0,0.0
2092,satisfied,Male,Loyal Customer,55,Business travel,Business,3550,5,5,5,5,2,5,5,4,4,4,4,3,4,4,0,0.0
2093,dissatisfied,Female,Loyal Customer,39,Personal Travel,Eco Plus,2079,4,1,4,4,1,4,1,1,1,5,3,3,3,1,0,0.0
2094,dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,2059,2,3,2,4,2,2,2,2,3,3,3,2,4,2,1,0.0
2095,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,117,3,4,4,4,3,3,3,3,4,4,5,3,5,3,0,0.0
2096,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,398,5,5,5,5,4,4,5,5,5,5,5,3,5,4,0,6.0
2097,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1485,4,3,3,3,4,4,4,4,1,3,1,4,1,4,0,0.0
