age,job,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,term_deposit,last_contact_day
4950,31,entrepreneur,1,tertiary,1,-405,1,1,703,2,-1,0,1,225
4951,32,technician,1,tertiary,0,34646,0,0,618,9,-1,0,1,225
4952,36,management,0,tertiary,0,59,0,0,526,2,-1,0,1,225
4953,58,retired,2,primary,0,4158,0,0,455,2,-1,0,1,225
4954,37,management,2,tertiary,0,4436,0,0,846,5,-1,0,1,225
4955,37,technician,1,secondary,0,-242,1,0,1149,6,-1,0,1,225
4956,50,self-employed,2,secondary,0,10052,0,0,665,2,-1,0,1,225
4957,58,retired,2,tertiary,0,0,0,0,641,4,-1,0,1,225
4958,52,technician,0,secondary,0,152,0,0,404,6,-1,0,1,225
4959,31,management,2,tertiary,0,156,0,0,657,7,-1,0,1,225
4960,40,management,2,tertiary,0,66,0,0,737,4,-1,0,1,225
4961,34,management,1,tertiary,0,9827,1,0,871,4,-1,0,1,225
4962,53,services,2,secondary,0,6170,0,0,838,4,-1,0,1,225
4963,43,management,2,tertiary,0,2383,0,0,379,6,-1,0,1,225
4964,30,technician,1,tertiary,0,635,0,0,851,8,-1,0,1,225
4965,35,management,0,tertiary,0,434,1,0,1314,2,-1,0,1,225
4966,34,technician,1,secondary,0,16,0,0,990,1,-1,0,1,225
4967,48,admin,0,secondary,0,362,0,0,529,1,-1,0,1,225
4968,33,management,2,tertiary,0,191,0,0,1148,2,-1,0,1,225
4969,37,management,1,tertiary,0,455,1,0,904,6,-1,0,1,225
4970,57,technician,0,secondary,0,3043,0,0,707,2,-1,0,1,226
4971,55,retired,2,primary,0,3334,0,0,632,4,-1,0,1,226
4972,34,technician,2,tertiary,0,8029,1,0,593,4,-1,0,1,226
4973,44,entrepreneur,2,tertiary,0,624,0,0,552,2,-1,0,1,226
4974,35,management,1,tertiary,0,331,0,0,857,2,-1,0,1,226
4975,34,housemaid,2,primary,0,2929,0,0,518,2,-1,0,1,226
4976,34,technician,1,tertiary,0,6529,0,0,505,2,-1,0,1,226
4977,49,services,2,secondary,0,1314,0,0,834,14,-1,0,1,226
4978,30,technician,2,secondary,0,289,1,0,1184,4,-1,0,1,226
4979,32,management,2,tertiary,0,169,0,0,698,2,-1,0,1,226
4980,32,management,1,tertiary,0,20,0,0,1151,2,-1,0,1,226
4981,56,blue-collar,2,primary,0,8163,0,0,1231,4,-1,0,1,226
4982,50,management,1,tertiary,0,1200,0,0,904,3,-1,0,1,226
4983,33,unemployed,1,tertiary,0,6748,0,0,1579,2,-1,0,1,226
4984,32,technician,1,secondary,0,1732,1,0,1871,3,-1,0,1,226
4985,46,blue-collar,2,secondary,0,456,0,1,618,6,-1,0,1,230
4986,45,technician,1,tertiary,0,0,0,0,773,4,-1,0,1,230
4987,52,management,2,tertiary,0,576,0,0,762,3,-1,0,1,230
4988,60,blue-collar,2,primary,0,493,0,0,671,4,-1,0,1,230
4989,47,management,2,tertiary,0,682,0,0,638,6,-1,0,1,230
4990,32,technician,1,secondary,0,0,0,0,594,4,-1,0,1,230
4991,55,blue-collar,2,primary,0,3485,0,0,625,4,-1,0,1,230
4992,36,management,1,tertiary,0,2944,0,0,882,8,-1,0,1,230
4993,46,technician,2,secondary,0,1353,0,0,528,5,-1,0,1,230
4994,55,management,0,tertiary,0,0,0,0,309,4,-1,0,1,230
4995,47,technician,2,secondary,0,1219,0,0,697,4,-1,0,1,230
4996,30,management,1,tertiary,0,1541,0,0,471,8,-1,0,1,230
4997,54,blue-collar,2,secondary,0,548,0,0,520,7,-1,0,1,230
4998,31,management,1,tertiary,0,11821,0,0,384,11,-1,0,1,230
4999,31,management,0,tertiary,0,254,0,0,1576,8,-1,0,1,230
5000,46,technician,1,tertiary,0,4414,0,0,504,7,-1,0,1,230
5001,61,management,2,secondary,0,985,0,0,998,6,-1,0,1,230
5002,58,retired,2,primary,0,1241,0,0,194,2,-1,0,1,230
5003,37,technician,1,secondary,0,1435,0,0,724,16,-1,0,1,230
5004,38,technician,1,secondary,0,3278,0,0,645,14,-1,0,1,231
5005,49,technician,2,secondary,0,412,0,0,1293,8,-1,0,1,231
5006,43,management,1,tertiary,0,483,0,0,950,6,-1,0,1,231
5007,57,admin,2,secondary,0,2120,0,0,687,4,-1,0,1,231
5008,52,management,2,tertiary,0,7135,0,0,1032,3,-1,0,1,231
5009,47,management,2,tertiary,0,600,0,0,290,15,-1,0,1,231
5010,33,self-employed,1,tertiary,0,61,0,0,836,3,-1,0,1,231
5011,33,management,2,tertiary,0,1412,1,0,480,1,-1,0,1,231
5012,41,management,2,tertiary,0,5561,0,0,649,2,-1,0,1,232
5013,53,management,2,tertiary,0,15,0,0,921,2,-1,0,1,232
5014,40,admin,1,tertiary,0,27,0,0,467,2,-1,0,1,232
5015,44,self-employed,2,tertiary,0,1196,0,0,552,5,-1,0,1,232
5016,42,technician,0,secondary,0,19,0,0,875,4,-1,0,1,232
5017,33,management,1,tertiary,0,432,0,0,588,6,-1,0,1,232
5018,31,management,2,tertiary,0,792,0,0,763,14,-1,0,1,232
5019,53,technician,2,tertiary,0,988,0,0,1408,5,-1,0,1,232
5020,32,technician,1,secondary,0,116,1,0,718,2,-1,0,1,232
5021,60,admin,2,tertiary,0,1614,0,0,921,6,-1,0,1,232
5022,33,technician,1,secondary,0,163,1,0,627,2,-1,0,1,232
5023,37,technician,2,tertiary,0,247,0,0,625,6,-1,0,1,232
5024,45,admin,2,secondary,0,236,0,0,703,2,-1,0,1,232
5025,34,technician,1,secondary,0,666,0,0,1503,2,-1,0,1,233
5026,56,technician,2,tertiary,0,73,0,0,644,4,-1,0,1,233
5027,57,technician,0,tertiary,0,96,0,0,913,4,-1,0,1,233
5028,57,blue-collar,2,secondary,0,2887,0,0,819,10,-1,0,1,233
5029,32,management,1,tertiary,0,46,0,0,788,6,-1,0,1,233
5030,50,services,2,secondary,0,1501,0,0,946,4,-1,0,1,233
5031,30,services,1,tertiary,0,-477,0,1,1532,2,-1,0,1,233
5032,56,admin,2,secondary,0,1694,0,0,793,10,-1,0,1,233
5033,55,blue-collar,2,secondary,0,196,0,0,81,1,-1,0,1,233
5034,32,management,1,tertiary,0,41,0,0,686,5,-1,0,1,233
5035,34,self-employed,1,tertiary,0,462,0,0,1877,3,-1,0,1,233
5036,52,management,2,tertiary,0,1227,0,0,1123,4,-1,0,1,234
5037,32,management,1,tertiary,0,522,0,0,576,2,-1,0,1,234
5038,31,self-employed,2,tertiary,0,94,0,0,579,2,-1,0,1,234
5039,41,technician,2,secondary,0,965,0,0,336,10,-1,0,1,234
5040,34,technician,2,tertiary,0,149,0,0,739,2,-1,0,1,234
5041,44,technician,2,secondary,0,267,0,0,520,2,-1,0,1,234
5042,33,management,2,tertiary,0,4570,0,0,1258,2,-1,0,1,234
5043,53,blue-collar,2,secondary,0,25,0,0,528,2,-1,0,1,234
5044,55,blue-collar,2,unknown,0,890,0,0,1329,2,-1,0,1,234
5045,46,management,1,tertiary,0,0,0,0,686,2,-1,0,1,234
5046,46,services,2,secondary,0,273,0,0,565,2,-1,0,1,234
5047,46,entrepreneur,2,tertiary,0,1920,0,0,604,6,-1,0,1,234
5048,59,admin,2,secondary,0,1575,1,0,1241,11,-1,0,1,234
5049,51,unemployed,2,secondary,0,234,0,0,735,1,-1,0,1,234
5050,32,technician,0,tertiary,0,53,0,0,671,2,-1,0,1,234
5051,57,retired,2,primary,0,3518,1,0,626,3,-1,0,1,237
5052,43,technician,2,secondary,0,136,0,0,363,7,-1,0,1,237
5053,48,management,1,tertiary,0,830,0,0,961,4,-1,0,1,237
5054,33,housemaid,2,primary,0,2054,0,0,472,6,-1,0,1,237
5055,59,blue-collar,2,primary,0,-546,0,0,1152,6,-1,0,1,237
5056,58,blue-collar,2,primary,0,5188,1,0,606,6,-1,0,1,237
5057,50,management,2,tertiary,0,1396,0,0,731,6,-1,0,1,237
5058,53,technician,1,secondary,0,925,0,0,930,3,-1,0,1,237
5059,32,management,1,tertiary,0,1882,0,0,497,5,-1,0,1,237
5060,44,management,2,tertiary,0,792,0,0,630,7,-1,0,1,237
5061,47,blue-collar,2,unknown,1,162,0,0,366,3,-1,0,1,237
5062,34,technician,2,secondary,0,1035,0,0,1374,10,-1,0,1,237
5063,51,retired,2,tertiary,0,746,0,0,372,5,-1,0,1,237
5064,32,management,1,tertiary,0,2536,1,0,958,6,-1,0,1,238
5065,60,unknown,2,unknown,0,17297,0,0,664,11,-1,0,1,238
5066,46,admin,2,secondary,0,22,0,0,388,6,-1,0,1,238
5067,41,technician,2,tertiary,0,231,0,0,428,2,-1,0,1,238
5068,52,management,1,tertiary,0,83,0,0,1223,6,-1,0,1,238
5069,42,management,0,tertiary,0,1243,0,0,1000,4,-1,0,1,238
5070,36,unemployed,2,tertiary,0,154,0,0,556,7,-1,0,1,238
5071,34,self-employed,1,secondary,0,296,0,0,609,13,-1,0,1,239
5072,31,technician,0,tertiary,0,0,0,0,581,6,-1,0,1,239
5073,37,management,2,tertiary,0,40,0,0,1033,4,-1,0,1,239
5074,59,retired,2,secondary,0,2396,0,0,1040,6,-1,0,1,239
5075,55,services,2,unknown,0,2944,0,0,672,6,-1,0,1,239
5076,35,technician,1,secondary,0,344,0,0,519,16,-1,0,1,239
5077,33,management,1,tertiary,0,7084,0,0,512,8,-1,0,1,239
5078,46,management,0,secondary,0,0,0,0,763,5,-1,0,1,239
5079,30,technician,2,tertiary,0,569,0,0,976,12,-1,0,1,239
5080,36,management,2,tertiary,0,0,0,0,645,9,-1,0,1,239
5081,44,management,2,tertiary,0,1138,0,0,523,3,-1,0,1,239
5082,36,technician,0,secondary,0,54,1,0,1642,3,-1,0,1,239
5083,33,management,1,tertiary,0,2637,0,0,583,17,-1,0,1,240
5084,34,self-employed,2,tertiary,0,0,0,0,730,11,-1,0,1,240
5085,36,technician,2,secondary,0,2473,0,0,965,4,-1,0,1,240
5086,34,technician,2,secondary,0,1,0,0,535,2,-1,0,1,240
5087,53,blue-collar,2,primary,0,5603,0,0,2372,6,-1,0,1,240
5088,47,admin,0,secondary,0,225,0,0,1126,4,-1,0,1,240
5089,39,management,2,tertiary,0,-17,1,1,908,1,-1,0,1,240
5090,35,technician,1,secondary,0,3490,1,0,643,2,-1,0,1,241
5091,32,management,1,tertiary,0,769,0,0,695,2,-1,0,1,241
5092,46,technician,0,secondary,0,-90,0,1,270,1,-1,0,1,290
5093,30,self-employed,2,tertiary,0,1785,0,0,235,1,-1,0,1,290
5094,49,management,2,tertiary,0,0,0,0,223,1,-1,0,1,290
5095,36,self-employed,1,tertiary,0,-103,1,1,3253,1,-1,0,1,290
5096,47,admin,0,secondary,0,555,1,1,478,1,-1,0,1,290
5097,52,technician,2,secondary,0,5303,1,0,133,1,-1,0,1,292
5098,43,management,2,tertiary,0,1258,0,0,312,1,-1,0,1,293
5099,44,technician,1,secondary,0,1679,0,0,718,1,-1,0,1,293
5100,30,blue-collar,2,secondary,0,1664,1,0,2016,1,-1,0,1,293
5101,32,admin,2,secondary,0,8749,1,1,294,1,-1,0,1,294
5102,42,admin,1,secondary,0,-247,1,1,519,1,166,1,1,294
5103,33,services,2,secondary,0,3444,1,0,144,1,91,4,1,294
5104,45,admin,2,secondary,0,5346,1,1,187,1,-1,0,1,294
5105,45,blue-collar,2,secondary,0,1144,1,0,676,1,-1,0,1,295
5106,28,student,1,secondary,0,2351,0,0,157,1,-1,0,1,295
5107,32,technician,1,tertiary,0,5514,0,0,181,1,-1,0,1,295
5108,28,self-employed,2,secondary,0,123,0,1,313,1,-1,0,1,295
5109,40,management,2,tertiary,0,3352,1,0,138,1,-1,0,1,296
5110,36,management,2,tertiary,0,0,1,0,140,1,143,3,1,296
5111,44,admin,0,primary,0,429,1,0,80,1,-1,0,1,296
5112,51,entrepreneur,2,tertiary,0,5254,1,0,134,1,-1,0,1,296
5113,56,technician,2,secondary,0,589,1,0,518,1,147,2,1,296
5114,57,unknown,2,unknown,0,19268,0,0,301,1,-1,0,1,296
5115,26,services,1,secondary,0,1445,0,0,171,1,-1,0,1,296
5116,40,technician,0,tertiary,0,568,1,0,112,1,-1,0,1,297
5117,49,admin,2,secondary,0,10250,1,0,97,1,-1,0,1,297
5118,50,management,1,tertiary,0,3537,0,0,305,1,-1,0,1,297
5119,58,admin,0,secondary,0,1947,0,0,228,1,-1,0,1,299
5120,37,admin,2,secondary,0,1967,0,0,376,1,-1,0,1,300
5121,36,technician,1,secondary,0,3254,1,0,207,1,-1,0,1,300
5122,39,entrepreneur,2,primary,0,437,1,0,150,1,-1,0,1,300
5123,27,entrepreneur,2,secondary,0,2329,0,0,131,1,-1,0,1,300
5124,47,management,0,tertiary,0,12026,1,0,251,1,-1,0,1,300
5125,39,admin,2,secondary,0,1757,0,0,125,1,-1,0,1,301
5126,57,technician,2,secondary,0,7554,0,0,141,1,-1,0,1,301
5127,38,management,2,tertiary,0,385,1,0,154,1,-1,0,1,301
5128,43,management,2,secondary,0,107,1,1,135,1,-1,0,1,301
5129,34,technician,2,secondary,0,1012,1,1,540,1,-1,0,1,301
5130,35,management,0,tertiary,0,0,1,0,171,1,-1,0,1,302
5131,58,management,0,tertiary,0,372,0,1,11,1,-1,0,1,302
5132,59,management,0,tertiary,0,258,1,0,266,1,-1,0,1,302
5133,35,management,1,tertiary,0,7506,1,0,248,1,-1,0,1,303
5134,42,technician,0,secondary,0,314,1,0,234,1,-1,0,1,303
5135,43,retired,2,secondary,0,860,0,0,132,1,-1,0,1,303
5136,34,housemaid,2,secondary,0,0,1,0,154,1,-1,0,1,303
5137,35,blue-collar,1,secondary,0,3623,0,0,160,1,-1,0,1,303
5138,38,admin,1,secondary,0,2470,0,0,227,1,-1,0,1,304
5139,39,blue-collar,2,secondary,0,1307,1,0,158,1,-1,0,1,304
5140,58,retired,0,tertiary,0,3237,0,0,615,1,-1,0,1,304
5141,60,management,2,tertiary,0,5041,0,0,399,1,-1,0,1,308
5142,56,technician,2,secondary,0,6619,1,0,465,1,-1,0,1,308
5143,50,admin,0,secondary,0,237,0,1,169,1,-1,0,1,309
5144,31,management,2,tertiary,0,1331,0,0,268,1,-1,0,1,309
5145,37,services,2,secondary,0,1970,1,0,253,1,-1,0,1,309
5146,44,self-employed,2,secondary,0,706,0,0,204,1,-1,0,1,309
5147,59,retired,0,secondary,0,1026,0,0,669,1,-1,0,1,309
5148,49,management,2,secondary,0,249,0,0,234,1,-1,0,1,310
5149,30,management,1,tertiary,0,12857,1,0,150,1,-1,0,1,310
5150,31,technician,1,tertiary,0,2807,0,0,154,1,-1,0,1,312
5151,29,management,1,tertiary,0,572,1,0,319,1,-1,0,1,312
5152,40,blue-collar,2,secondary,0,5060,0,0,299,1,-1,0,1,313
5153,43,admin,2,secondary,0,2271,0,0,524,1,-1,0,1,314
5154,48,management,2,tertiary,0,1,0,0,248,1,-1,0,1,314
5155,34,management,2,tertiary,0,676,0,0,486,1,-1,0,1,315
5156,28,self-employed,1,tertiary,0,160,0,0,158,1,-1,0,1,315
5157,34,admin,2,tertiary,0,899,1,0,114,1,170,3,1,316
5158,47,blue-collar,2,secondary,0,1230,1,0,378,1,-1,0,1,316
5159,59,housemaid,2,tertiary,0,0,0,0,494,1,-1,0,1,317
5160,32,blue-collar,1,tertiary,0,700,0,0,90,1,-1,0,1,317
5161,31,entrepreneur,1,secondary,0,0,0,0,160,1,-1,0,1,317
5162,49,admin,2,secondary,0,3608,1,0,231,1,-1,0,1,317
5163,27,student,1,secondary,0,67,0,0,239,1,-1,0,1,318
5164,35,unemployed,1,secondary,0,127,1,0,162,1,-1,0,1,318
5165,32,blue-collar,2,secondary,0,2089,1,0,132,1,-1,0,1,318
5166,57,blue-collar,2,unknown,0,3585,0,0,172,1,-1,0,1,318
5167,58,management,2,tertiary,0,4152,1,0,160,1,-1,0,1,318
5168,30,technician,1,secondary,0,816,1,0,179,1,-1,0,1,318
5169,37,management,2,secondary,0,5447,1,1,1789,1,-1,0,1,321
5170,44,technician,0,secondary,0,275,0,0,1077,1,-1,0,1,321
5171,57,blue-collar,2,secondary,0,1540,1,0,564,1,-1,0,1,321
5172,34,blue-collar,2,secondary,0,751,1,1,1303,1,-1,0,1,321
5173,47,management,2,tertiary,0,3505,0,0,434,2,-1,0,1,321
5174,53,technician,0,tertiary,0,2228,0,0,890,1,-1,0,1,321
5175,49,services,2,secondary,0,202,1,0,651,2,104,1,1,321
5176,54,unemployed,1,secondary,0,380,0,0,696,2,-1,0,1,321
5177,41,management,2,primary,0,5310,1,0,984,1,-1,0,1,321
5178,55,retired,2,secondary,0,1504,1,1,761,1,-1,0,1,321
5179,59,management,2,tertiary,0,1783,0,1,540,2,-1,0,1,321
5180,41,self-employed,2,secondary,1,0,1,0,789,1,-1,0,1,321
5181,53,retired,2,tertiary,0,2269,0,0,1091,2,150,1,1,321
5182,32,services,1,unknown,0,2378,0,0,1132,2,-1,0,1,321
5183,37,technician,2,secondary,0,5115,1,0,1210,2,171,4,1,321
5184,45,entrepreneur,2,secondary,0,781,0,1,652,2,126,2,1,321
5185,49,technician,1,secondary,0,-188,1,1,454,1,-1,0,1,321
5186,31,blue-collar,1,tertiary,0,761,0,0,514,2,-1,0,1,322
5187,31,admin,1,secondary,0,19,1,0,1978,1,-1,0,1,322
5188,35,technician,2,secondary,0,4508,1,0,854,1,-1,0,1,322
5189,37,entrepreneur,0,tertiary,0,66,0,0,1164,2,-1,0,1,322
5190,48,management,2,tertiary,0,2266,0,0,676,1,-1,0,1,322
5191,39,technician,1,secondary,0,4646,1,0,486,1,-1,0,1,322
5192,34,technician,1,secondary,0,2729,1,0,835,1,-1,0,1,322
5193,41,entrepreneur,2,secondary,0,8491,1,0,929,1,-1,0,1,322
5194,34,management,1,tertiary,0,1494,1,0,596,1,182,1,1,322
5195,49,management,2,tertiary,0,1050,1,0,924,1,-1,0,1,322
5196,49,entrepreneur,2,primary,0,6188,0,0,453,1,-1,0,1,322
5197,31,technician,2,tertiary,0,26,0,1,419,1,127,6,1,322
5198,41,management,2,tertiary,0,0,1,0,897,3,-1,0,1,322
5199,46,management,2,secondary,0,0,0,0,1855,1,-1,0,1,322
5200,54,management,0,tertiary,0,2171,1,1,1034,1,-1,0,1,322
5201,38,technician,2,tertiary,0,3234,0,0,578,2,-1,0,1,322
5202,39,entrepreneur,2,secondary,0,11887,0,0,1181,2,-1,0,1,322
5203,46,management,2,tertiary,0,0,0,0,716,2,110,3,1,322
5204,58,management,0,tertiary,0,5037,1,0,1437,2,-1,0,1,322
5205,35,blue-collar,2,secondary,0,1055,0,0,150,2,-1,0,1,322
5206,32,self-employed,1,tertiary,0,386,1,0,482,1,-1,0,1,322
5207,30,admin,2,secondary,0,8781,1,0,898,1,-1,0,1,322
5208,51,entrepreneur,2,primary,0,538,0,0,1122,4,-1,0,1,322
5209,56,management,2,tertiary,0,1390,1,0,543,1,-1,0,1,322
5210,37,management,2,tertiary,0,156,0,0,366,3,-1,0,1,323
5211,46,technician,1,secondary,0,874,0,0,819,3,-1,0,1,323
5212,30,management,1,tertiary,0,5561,1,0,511,1,-1,0,1,323
5213,45,management,0,secondary,0,644,1,0,418,1,168,1,1,323
5214,35,management,0,tertiary,0,859,1,1,1554,1,-1,0,1,323
5215,32,blue-collar,2,primary,0,3136,1,0,820,1,-1,0,1,323
5216,30,services,1,primary,0,0,1,1,686,1,-1,0,1,323
5217,30,self-employed,1,secondary,0,-617,0,1,925,1,-1,0,1,323
5218,41,technician,2,tertiary,0,67,1,0,814,1,-1,0,1,323
5219,49,management,2,secondary,0,1623,1,0,1081,2,-1,0,1,323
5220,46,self-employed,2,tertiary,0,2421,0,0,1084,1,100,4,1,323
5221,43,management,2,tertiary,0,1429,1,0,1015,1,198,2,1,323
5222,47,management,2,unknown,0,4189,1,0,489,3,-1,0,1,323
5223,51,retired,2,tertiary,0,580,0,0,694,2,-1,0,1,323
5224,32,services,1,secondary,0,2615,0,0,853,1,-1,0,1,323
5225,53,unemployed,0,secondary,0,587,0,0,561,1,-1,0,1,323
5226,33,technician,1,tertiary,0,149,1,0,424,2,182,1,1,323
5227,40,blue-collar,1,secondary,0,3,0,0,998,1,-1,0,1,323
5228,42,blue-collar,2,primary,0,807,1,0,1057,1,-1,0,1,323
5229,46,unemployed,0,secondary,0,3354,1,0,522,1,174,1,1,323
5230,32,services,2,secondary,0,264,1,1,1502,1,-1,0,1,323
5231,32,self-employed,1,tertiary,0,1249,1,0,472,1,-1,0,1,323
5232,38,blue-collar,2,primary,0,190,1,0,623,1,175,1,1,323
5233,32,technician,1,tertiary,0,550,0,0,337,1,-1,0,1,323
5234,52,management,2,tertiary,0,40,0,0,1265,3,-1,0,1,323
5235,33,admin,2,unknown,0,2780,0,0,485,1,-1,0,1,323
5236,30,entrepreneur,2,secondary,0,12737,0,1,589,2,-1,0,1,323
5237,35,technician,2,secondary,0,0,1,0,644,4,-1,0,1,323
5238,36,admin,2,secondary,0,1207,1,0,1792,2,-1,0,1,323
5239,34,management,2,tertiary,0,1006,1,0,783,3,195,2,1,323
5240,58,retired,0,primary,0,2538,1,0,680,2,111,6,1,323
5241,43,self-employed,0,secondary,0,347,0,0,1468,3,-1,0,1,323
5242,42,management,2,tertiary,0,3713,0,0,709,2,-1,0,1,323
5243,43,admin,1,secondary,0,733,1,0,1102,3,-1,0,1,323
5244,40,management,2,tertiary,0,3352,1,0,639,2,27,1,1,323
5245,32,blue-collar,2,secondary,0,254,1,0,1720,3,-1,0,1,323
5246,32,technician,2,tertiary,0,4654,1,1,276,1,128,2,1,324
5247,41,blue-collar,1,secondary,1,-386,0,1,477,1,-1,0,1,324
5248,34,blue-collar,1,secondary,0,3043,1,1,670,1,-1,0,1,324
5249,40,services,1,secondary,0,1547,1,0,405,1,-1,0,1,324
5250,32,services,1,tertiary,0,945,0,0,531,1,-1,0,1,324
5251,32,technician,1,secondary,0,6402,1,0,628,1,-1,0,1,324
5252,36,self-employed,1,secondary,0,1295,0,0,1192,1,-1,0,1,324
5253,45,technician,2,secondary,0,6993,1,0,283,1,-1,0,1,324
5254,47,self-employed,2,secondary,0,4420,1,1,454,1,-1,0,1,324
5255,35,management,0,tertiary,0,141,0,1,728,1,-1,0,1,324
5256,36,services,2,secondary,0,11462,1,0,993,1,-1,0,1,324
5257,30,services,0,secondary,0,341,1,0,478,1,-1,0,1,324
5258,33,technician,2,tertiary,0,6843,0,0,755,1,100,10,1,324
5259,30,blue-collar,2,secondary,0,501,1,1,994,1,177,1,1,324
5260,32,services,1,secondary,0,5806,1,0,1503,2,-1,0,1,324
5261,45,entrepreneur,2,tertiary,0,20138,1,0,871,5,-1,0,1,324
5262,47,services,2,secondary,0,1315,0,0,329,4,-1,0,1,324
5263,46,technician,2,tertiary,0,0,0,0,531,1,167,1,1,324
5264,39,blue-collar,0,primary,0,1317,1,0,543,1,170,4,1,324
5265,56,technician,2,secondary,0,23,0,0,857,3,-1,0,1,324
5266,39,unemployed,1,tertiary,0,7,1,0,931,4,-1,0,1,324
5267,30,services,2,secondary,0,3929,1,0,593,1,-1,0,1,324
5268,45,self-employed,2,secondary,0,7,0,0,691,1,-1,0,1,324
5269,43,blue-collar,2,secondary,0,699,1,1,1258,2,122,2,1,324
5270,53,blue-collar,2,primary,0,421,1,0,677,1,-1,0,1,324
5271,43,technician,2,tertiary,0,4333,1,0,1490,3,-1,0,1,324
5272,54,management,0,secondary,0,300,1,0,562,2,-1,0,1,324
5273,43,blue-collar,0,primary,0,3550,0,0,1154,1,-1,0,1,324
5274,30,blue-collar,1,secondary,0,7773,1,0,705,1,-1,0,1,324
5275,30,admin,2,secondary,0,1794,0,0,1035,1,-1,0,1,324
5276,36,management,1,tertiary,0,2032,0,1,736,1,-1,0,1,324
5277,33,management,2,tertiary,0,3401,0,0,253,1,-1,0,1,324
5278,38,entrepreneur,2,tertiary,0,1110,1,0,888,2,183,2,1,324
5279,37,technician,0,secondary,0,3068,1,1,370,2,195,1,1,324
5280,32,services,2,secondary,0,983,1,0,500,2,133,1,1,324
5281,59,technician,0,secondary,0,2396,0,0,488,1,-1,0,1,324
5282,59,retired,2,secondary,0,6888,0,0,1025,2,-1,0,1,324
5283,46,admin,0,secondary,0,2087,0,0,768,3,-1,0,1,324
5284,32,blue-collar,1,primary,0,121,1,0,758,1,-1,0,1,324
5285,52,entrepreneur,1,tertiary,0,3469,1,0,653,1,-1,0,1,324
5286,45,blue-collar,2,primary,0,5461,1,0,841,2,-1,0,1,324
5287,52,blue-collar,2,secondary,0,7119,0,1,871,3,-1,0,1,324
5288,31,technician,1,tertiary,0,13711,1,0,1532,3,-1,0,1,324
5289,31,blue-collar,2,tertiary,0,-35,0,0,952,2,-1,0,1,324
5290,31,unemployed,2,secondary,0,314,1,0,1341,3,178,7,1,324
5291,41,technician,1,secondary,0,650,1,0,2420,3,-1,0,1,324
5292,39,technician,1,secondary,0,18508,0,0,1598,4,-1,0,1,324
5293,53,management,0,tertiary,0,2679,0,0,295,3,-1,0,1,324
5294,35,blue-collar,2,secondary,0,5639,1,0,945,2,-1,0,1,324
5295,33,services,2,secondary,0,2918,0,1,1059,2,-1,0,1,324
5296,43,blue-collar,2,primary,0,3064,1,0,2453,2,-1,0,1,324
5297,50,blue-collar,2,primary,0,12519,1,0,615,3,34,1,1,325
5298,36,management,2,tertiary,0,4069,0,0,517,1,-1,0,1,325
5299,34,admin,1,tertiary,0,4254,1,0,714,1,-1,0,1,325
5300,46,blue-collar,0,primary,0,219,1,0,729,1,-1,0,1,325
5301,47,technician,2,secondary,0,0,0,0,591,1,10,1,1,325
5302,39,admin,1,secondary,0,2263,1,1,1158,9,-1,0,1,325
5303,31,self-employed,1,tertiary,0,2589,0,0,614,1,-1,0,1,325
5304,41,management,1,tertiary,0,1982,0,0,558,1,-1,0,1,325
5305,43,self-employed,2,secondary,0,14144,1,0,504,1,-1,0,1,325
5306,30,management,1,secondary,0,4642,1,0,528,1,-1,0,1,325
5307,59,management,2,tertiary,0,7049,0,0,530,1,163,2,1,325
5308,39,management,0,tertiary,0,1968,0,0,648,1,-1,0,1,325
5309,48,housemaid,2,primary,0,7195,0,0,609,2,-1,0,1,325
5310,30,management,1,tertiary,0,376,1,0,710,1,-1,0,1,325
5311,50,admin,2,secondary,0,4117,0,0,530,1,-1,0,1,325
5312,31,admin,1,secondary,0,3950,1,0,529,1,-1,0,1,325
5313,31,self-employed,2,tertiary,0,5,1,1,635,1,135,2,1,325
5314,30,services,1,secondary,0,495,1,0,641,1,-1,0,1,325
5315,30,management,2,tertiary,0,1942,1,1,436,2,178,3,1,325
5316,47,unemployed,2,primary,0,324,0,0,462,2,-1,0,1,325
5317,42,management,1,tertiary,1,0,1,0,824,1,-1,0,1,325
5318,31,management,2,secondary,0,8629,1,0,957,1,184,2,1,325
5319,30,technician,2,secondary,0,455,1,0,758,1,-1,0,1,325
5320,34,blue-collar,1,secondary,0,4536,1,0,963,1,-1,0,1,325
5321,53,blue-collar,2,secondary,0,1777,1,0,796,5,154,1,1,325
5322,34,blue-collar,2,primary,0,3527,1,0,1022,1,-1,0,1,325
5323,57,management,2,tertiary,0,372,0,0,553,3,-1,0,1,325
5324,41,services,1,secondary,0,92,0,0,372,1,-1,0,1,325
5325,40,admin,2,primary,0,72,1,1,849,1,-1,0,1,325
5326,46,services,2,secondary,0,2948,0,0,893,1,-1,0,1,325
5327,37,admin,0,secondary,0,1533,1,0,555,4,-1,0,1,325
5328,31,management,2,tertiary,0,4148,1,0,316,3,99,9,1,325
5329,58,management,2,tertiary,0,96,0,0,850,1,-1,0,1,325
5330,39,unemployed,2,secondary,0,2245,0,0,749,2,-1,0,1,325
5331,47,technician,2,secondary,0,834,0,1,902,1,133,2,1,325
5332,44,management,2,tertiary,0,4119,1,1,1074,1,-1,0,1,325
